nid;vid;type;language;title;uid;status;created;changed;comment;promote;sticky;tnid;translate;uuid;uri;title_en
2991;9686;dataset;el;Εξωτερικό Εμπόριο (Στατιστική Επετηρίδα);19;1;1517568778;1517569061;0;0;0;0;0;bb63d76a-a46f-4968-8985-e2be9392d164;https://data.gov.cy/api/dataset/node/2991;External Trade (Statistical Yearbook)
2989;12942;dataset;el;Εργασία (Στατιστική Επετηρίδα);19;1;1517568394;1528980075;0;0;0;0;0;5fddabca-e320-4f8c-83b1-ce755f5f565d;https://data.gov.cy/api/dataset/node/2989;Work (Statistical Yearbook)
2987;13132;dataset;el;Πληθυσμός και Κοινωνικές Συνθήκες (Στατιστική Επετηρίδα);19;1;1517567761;1529645521;0;0;0;0;0;e8aeda10-72ca-461a-b39c-c1169574771c;https://data.gov.cy/api/dataset/node/2987;Population and Social Conditions (Statistical Yearbook)
2985;12953;dataset;el;Οικονομία (Στατιστική Επετηρίδα);19;1;1517566967;1529041034;0;0;0;0;0;1a9515c2-fd6d-4c60-8822-538d15c698e6;https://data.gov.cy/api/dataset/node/2985;Economy (Statistical Yearbook)
2982;9667;dataset;el;Γεωγραφικό Μήκος Ακραίων Σημείων της Κύπρου και Διαφορά Χρόνου σε Λεπτά της Ώρας;8;1;1517560307;1517562901;0;0;0;0;0;96938c9b-dbad-4366-ba58-65afe3bdc928;https://data.gov.cy/api/dataset/node/2982;Geographic Length of Extreme Signs of Cyprus and Difference of Time in Minutes of Time
2980;12940;dataset;el;Χρήση Τεχνολογιών Πληροφορικής και Επικοινωνιών και Ηλεκτρονικό Εμπόριο στις Επιχειρήσεις;19;1;1517555961;1528979846;0;0;0;0;0;207de604-2927-493a-8217-f9f2b7d19398;https://data.gov.cy/api/dataset/node/2980;Use of Information and Communication Technologies and E-Commerce in Business
2978;12938;dataset;el;Χρήση Τεχνολογιών Πληροφορικής και Επικοινωνιών στα Νοικοκυριά;19;1;1517555471;1528979504;0;0;0;0;0;82b79659-9d65-4cb7-a201-b3d063f75b9e;https://data.gov.cy/api/dataset/node/2978;Use of Information and Communication Technologies in Households
2975;12941;dataset;el;Κοινωνία της Πληροφορίας - Χρονοσειρά;19;1;1517554456;1528979933;0;0;0;0;0;d05ca77a-beb7-42cf-8b21-6c009757b059;https://data.gov.cy/api/dataset/node/2975;Information Society - Time series
2968;9656;dataset;el;Έρευνα Καινοτομίας;19;1;1517488491;1517556117;0;0;0;0;0;c30fa393-d0db-4d98-bc99-a4732240d1c4;https://data.gov.cy/api/dataset/node/2968;Innovation Research
2966;9657;dataset;el;Έρευνα και Ανάπτυξη (Αναλυτικοί Πίνακες);19;1;1517488080;1517556167;0;0;0;0;0;f2f86eb4-837b-484d-bdbe-92bd46be733d;https://data.gov.cy/api/dataset/node/2966;Research and Development (Analytical Tables)
2964;9658;dataset;el;Έρευνα και Ανάπτυξη (Συνοπτικός Πίνακας);19;1;1517487568;1517556187;0;0;0;0;0;158e538b-709b-4b14-bbab-b1558d0c2344;https://data.gov.cy/api/dataset/node/2964;Research and Development (Summary Table)
2962;9606;dataset;el;Δαπάνες για Περιβαλλοντική Προστασία και Διαχείριση Πόρων στον Δημόσιο Τομέα;19;1;1517487021;1517487104;0;0;0;0;0;a01cbe31-3de8-4694-84f3-7099c18ae176;https://data.gov.cy/api/dataset/node/2962;Expenditure on Environmental Protection and Resource Management in the Public Sector
2960;9602;dataset;el;Δαπάνες για Περιβαλλοντική Προστασία στη Βιομηχανία;19;1;1517486654;1517486817;0;0;0;0;0;9f10db00-42bf-4e35-8e7d-708ef157e74f;https://data.gov.cy/api/dataset/node/2960;Expenditure on Environmental Protection in Industry
2958;9598;dataset;el;Εκπομπές Αερίων του Θερμοκηπίου - Χρονοσειρά;19;1;1517485588;1517486144;0;0;0;0;0;3eab9458-610a-4530-a2f2-60dde2cd89d5;https://data.gov.cy/api/dataset/node/2958;Emissions of Greenhouse Gases - Time series
2956;9611;dataset;el;Εκπομπές Αέριων Ρύπων - Χρονοσειρά;19;1;1517485273;1517487302;0;0;0;0;0;d70c334f-67b1-4c04-a099-c2153d498582;https://data.gov.cy/api/dataset/node/2956;Gaseous Emissions - Time series
2953;9641;dataset;el;Απόβλητα Βιομηχανικών Επιχειρήσεων;19;1;1517483974;1517503826;0;0;0;0;0;09ccd20d-b902-42cf-b601-6db7ab93b283;https://data.gov.cy/api/dataset/node/2953;Waste of Industrial Enterprises
2950;9588;dataset;el;Παραγωγή και Διαχείρηση Αστικών Στερεών Αποβλήτων - Χρονοσειρά;19;1;1517482408;1517483701;0;0;0;0;0;6046a982-7bfb-4fd4-9592-1ce267c9ad3a;https://data.gov.cy/api/dataset/node/2950;Production and Management of Urban Solid Waste - Time series
2948;9569;dataset;el;Εισαγωγές, Πωλήσεις και Αποθέματα Πετρελαιοειδών;19;1;1517479796;1517479890;0;0;0;0;0;e338fc15-8386-4f7f-ba5d-b9977479aa39;https://data.gov.cy/api/dataset/node/2948;Imports, Sales and Stocks of Petroleum Products
2946;9566;dataset;el;Ενέργεια - Χρονοσειρά;19;1;1517479267;1517479401;0;0;0;0;0;a0f5af15-3a1f-4b25-bd51-54c6ea46b7a1;https://data.gov.cy/api/dataset/node/2946;Energy - Time series
2944;9580;dataset;el;Έρευνα Υπηρεσιών και Μεταφορών - Κυριότερα Αποτελέσματα;19;1;1517478575;1517480101;0;0;0;0;0;98b518b1-2c95-49b5-9c1a-eed3c1195aa1;https://data.gov.cy/api/dataset/node/2944;Service and Transport Research - Key Results
2942;9559;dataset;el;Δείκτης Κύκλου Εργασιών Διοικητικών και Υποστηρικτικών Δραστηριοτήτων (Τριμηνιαία);19;1;1517477939;1517478030;0;0;0;0;0;5ef7f4e7-a12b-4811-b3bf-2ff8538aa76e;https://data.gov.cy/api/dataset/node/2942;Operating and Support Activities Turnover Index (Quarterly)
2940;9556;dataset;el;Δείκτης Κύκλου Εργασιών Διοικητικών και Υποστηρικτικών Δραστηριοτήτων (Μηνιαία);19;1;1517477779;1517477864;0;0;0;0;0;d8175a57-f694-4425-bb55-b3e1d1f0e2e0;https://data.gov.cy/api/dataset/node/2940;Business and Support Activities Turnover Index (Monthly)
2938;9548;dataset;el;Δείκτης Κύκλου Εργασιών Επαγγελματικών, Επιστημονικών και Τεχνικών Δραστηριοτήτων (Τριμηνιαία);19;1;1517476706;1517477016;0;0;0;0;0;664ce20d-f472-4171-b25a-e68b8d37069a;https://data.gov.cy/api/dataset/node/2938;Turnover Index of Professional, Scientific and Technical Activities (Quarterly)
2936;12945;dataset;el;Δείκτης Κύκλου Εργασιών Επαγγελματικών, Επιστημονικών και Τεχνικών Δραστηριοτήτων (Μηνιαία);19;1;1517476519;1528980210;0;0;0;0;0;3cd8b885-b56f-41c1-9f22-37d373d98819;https://data.gov.cy/api/dataset/node/2936;Turnover Index of Professional, Scientific and Technical Activities (Monthly)
2934;9534;dataset;el;Δείκτης Κύκλου Εργασιών Τομέα Ενημέρωσης και Επικοινωνίας (Τριμηνιαία);19;1;1517476068;1517476158;0;0;0;0;0;5db654c5-9cbd-41c5-91c4-d6f47a869877;https://data.gov.cy/api/dataset/node/2934;Turnover Index of the Information and Communication Sector (Quarterly)
2932;9547;dataset;el;Δείκτης Κύκλου Εργασιών Τομέα Ενημέρωσης και Επικοινωνίας (Μηνιαία);19;1;1517475862;1517476852;0;0;0;0;0;aafd861c-ffbb-41bb-bcab-6ef5478117bd;https://data.gov.cy/api/dataset/node/2932;Turnover Index of the Information and Communication Sector (Monthly)
2928;9540;dataset;el;Δείκτης Κύκλου Εργασιών σε Ξενοδοχεία και Εστιατόρια (Τριμηνιαία);19;1;1517473951;1517476501;0;0;0;0;0;f38419d1-7fde-4b61-9c21-4ee6a452b157;https://data.gov.cy/api/dataset/node/2928;Turnover Index in Hotels and Restaurants (Quarterly)
2927;12997;dataset;el;Δείκτης Κύκλου Εργασιών σε Ξενοδοχεία και Εστιατόρια (Μηνιαία);19;1;1517473240;1529388901;0;0;0;0;0;a79490db-16da-4eea-ab67-f62aa0582bcd;https://data.gov.cy/api/dataset/node/2927;Turnover Index in Hotels and Restaurants (Monthly)
2925;12993;dataset;el;Δείκτης Αξίας Κύκλου Εργασιών Χονδρικού και Λιανικού Εμπορίου και Επισκευής Μηχανοκίνητων Οχημάτων (Τριμηνιαία);19;1;1517471479;1529385768;0;0;0;0;0;745143cc-35f7-45a0-aa04-0c28a3efbf47;https://data.gov.cy/api/dataset/node/2925;Turnover Value Index of Wholesale and Retail Trade and Repair of Motor Vehicles (Quarterly)
2923;12992;dataset;el;Δείκτης Αξίας Κύκλου Εργασιών Χονδρικού Εμπορίου εκτός Μηχανοκίνητων Οχημάτων (Τριμηνιαία);19;1;1517471196;1529385750;0;0;0;0;0;6ee016bd-0d51-47bb-a641-9958842e7eb1;https://data.gov.cy/api/dataset/node/2923;Turnover Value Index of Wholesale Trade excluding Motor Vehicles (Quarterly)
2921;12994;dataset;el;Δείκτης Όγκου Κύκλου Εργασιών Λιανικού Εμπορίου εκτός Μηχανοκίνητων Οχημάτων (Μηνιαία);19;1;1517470374;1529385795;0;0;0;0;0;4310b2db-a9ad-4f8f-880b-76e09f0dafbc;https://data.gov.cy/api/dataset/node/2921;Turnover Volume Index of Retail Trade excluding Motor Vehicles (Monthly)
2919;12995;dataset;el;Δείκτης Αξίας Κύκλου Εργασιών Λιανικού Εμπορίου εκτός Μηχανοκίνητων Οχημάτων (Μηνιαία);19;1;1517470134;1529385810;0;0;0;0;0;0104b474-b877-4e48-aa65-5a88acfa87ad;https://data.gov.cy/api/dataset/node/2919;Turnover Value Index of Retail Trade excluding Motor Vehicles (Monthly)
2917;12991;dataset;el;Χονδρικό και Λιανικό Εμπόριο - Επισκευή Μηχανοκίνητων Οχημάτων;19;1;1517469029;1529385720;0;0;0;0;0;f444563d-b8f9-42f1-abf8-1515b176eabd;https://data.gov.cy/api/dataset/node/2917;Wholesale and Retail Trade - Repair of Motor Vehicles
2915;12989;dataset;el;Τηλεπικοινωνίες - Χρονοσειρά;19;1;1517397818;1529385666;0;0;0;0;0;f37e434d-e015-4479-aed4-793aa3a0e6cd;https://data.gov.cy/api/dataset/node/2915;Telecommunications - Time series
2913;12990;dataset;el;Δείκτης Κύκλου Εργασιών στις Τηλεπικοινωνίες (Τριμηνιαία) ;19;1;1517397389;1529385686;0;0;0;0;0;54f711a1-9213-489c-8fca-8ad6b71b8be6;https://data.gov.cy/api/dataset/node/2913;Turnover Index in Telecommunications (Quarterly)
2911;12985;dataset;el;Δείκτης Κύκλου Εργασιών στις Τηλεπικοινωνίες (Μηνιαία);19;1;1517397155;1529385513;0;0;0;0;0;7ab69b09-af1c-4916-a589-47b4d7fea78b;https://data.gov.cy/api/dataset/node/2911;Turnover Index in Telecommunications (Monthly)
2909;9472;dataset;el;Μεταφορές - Χρονοσειρά;19;1;1517396739;1517397301;0;0;0;0;0;1ec63e36-3afb-4db0-b1eb-aeddceb829e2;https://data.gov.cy/api/dataset/node/2909;Transportation - Time series
2908;12988;dataset;el;Δείκτης Κύκλου Εργασιών στις Μεταφορές και Αποθήκευση (Τριμηνιαία) ;19;1;1517395970;1529385616;0;0;0;0;0;63e41cb4-ddde-4213-a0ca-1841a61bdd93;https://data.gov.cy/api/dataset/node/2908;Turnover and Storage Turnover Index (Quarterly)
2906;9460;dataset;el;Δείκτης Κύκλου Εργασιών στις Μεταφορές και Αποθήκευση (Μηνιαία);19;1;1517395636;1517396092;0;0;0;0;0;c346ce2c-479d-4068-9397-9d45d210032e;https://data.gov.cy/api/dataset/node/2906;Turnover and Storage Turnover Index (Monthly)
2904;9453;dataset;el;Διεθνείς Οδικές Μεταφορές (Τριμηνιαία) ;19;1;1517394967;1517395076;0;0;0;0;0;270940d9-c505-4edf-84df-a18d1e1737db;https://data.gov.cy/api/dataset/node/2904;International Road Transport (Quarterly)
2902;9450;dataset;el;Διεθνείς Οδικές Μεταφορές (Ετήσια);19;1;1517394749;1517394843;0;0;0;0;0;edb715f1-a08e-4304-b4df-5b4f36dd66fa;https://data.gov.cy/api/dataset/node/2902;International Road Transport (Yearly)
2900;9447;dataset;el;Εθνικές Οδικές Μεταφορές (Τριμηνιαία) ;19;1;1517394403;1517394492;0;0;0;0;0;f374c1bf-7c5a-4fe1-96b5-af2a8522ffbb;https://data.gov.cy/api/dataset/node/2900;National Road Transport (Quarterly)
2898;9473;dataset;el;Εθνικές Οδικές Μεταφορές (Ετήσια);19;1;1517394132;1517397301;0;0;0;0;0;36ecceae-e33b-415a-825e-5d40125ac814;https://data.gov.cy/api/dataset/node/2898;National Road Transport (Annual)
2896;13039;dataset;el;Εγγραφές Μηχανοκίνητων Οχημάτων Κατά Κατηγορία;19;1;1517393315;1529411160;0;0;0;0;0;5a8fddb8-6189-4595-9cd3-5a7a853e12e5;https://data.gov.cy/api/dataset/node/2896;Registration of Motor Vehicles by Category
2894;9442;dataset;el;Εγγραφές Μηχανοκίνητων Οχημάτων Κατά Τύπο;19;1;1517392835;1517393701;0;0;0;0;0;1e95de75-ac03-49c4-ace2-2fce71d19711;https://data.gov.cy/api/dataset/node/2894;Registration of Motor Vehicles by Press
2892;13038;dataset;el;Τουριστικά Καταλύματα και Διανυχτερεύσεις - Χρονοσειρά;19;1;1517392191;1529411128;0;0;0;0;0;a5d88ada-de41-4970-ab34-df5dbb159d32;https://data.gov.cy/api/dataset/node/2892;Tourist Accommodation and Overnight Stays - Time Series
2890;9439;dataset;el;Αφίξεις Περιηγητών - Δείκτες - Χρονοσειρά;19;1;1517391539;1517393701;0;0;0;0;0;d98f3937-8c82-4099-a505-ef16f4ed6b98;https://data.gov.cy/api/dataset/node/2890;Browser Arrivals - Indicators - Time series
2888;9424;dataset;el;Αφίξεις Περιηγητών - Δείκτες (Μηνιαίοι);19;1;1517391271;1517391532;0;0;0;0;0;12f66343-5ca0-4681-a39b-2295eb245ac4;https://data.gov.cy/api/dataset/node/2888;Browser Arrivals - Indicators (Monthly)
2886;9440;dataset;el;Ταξιδιωτική Κίνηση - Χρονοσειρά;19;1;1517390630;1517393701;0;0;0;0;0;465c1e1c-8df5-4d3f-8399-76d1b7f54cd3;https://data.gov.cy/api/dataset/node/2886;Travel Movement - Time Series
2885;13111;dataset;el;Ταξιδιωτική Κίνηση (Μηνιαία);19;1;1517390431;1529579783;0;0;0;0;0;d90250b0-9f60-466a-9fb1-712fdd5699f3;https://data.gov.cy/api/dataset/node/2885;Travel Movement (Monthly)
2883;9405;dataset;el;Επιστροφή Κατοίκων Κύπρου Κατά Χώρα Επίσκεψης (Ετήσια);19;1;1517389806;1517389897;0;0;0;0;0;776f7c37-680a-4285-a5ee-4ef07bc9e42a;https://data.gov.cy/api/dataset/node/2883;Return of Cyprus Residents by Visit Country (Annual)
2881;13099;dataset;el;Επιστροφή Κατοίκων Κύπρου Κατά Χώρα Επίσκεψης και Μήνα;19;1;1517389563;1529576101;0;0;0;0;0;2b90dd22-d0b7-46c2-96d5-b3069e75fca7;https://data.gov.cy/api/dataset/node/2881;Return of Cyprus Residents by Visit Country and Month
2879;9399;dataset;el;Κάτοικοι Κύπρου που Ταξιδεύουν στο Εξωτερικό - Χρονοσειρά;19;1;1517389147;1517389239;0;0;0;0;0;17324709-5c0d-4723-a8fe-a57745867a1c;https://data.gov.cy/api/dataset/node/2879;Residents of Cyprus Traveling Abroad - Time series
2877;9396;dataset;el;Κάτοικοι Κύπρου που Ταξιδεύουν στο Εξωτερικό (Μηνιαία);19;1;1517388823;1517388955;0;0;0;0;0;aba5e23e-ec8b-49cf-ac0c-97c7d61989fd;https://data.gov.cy/api/dataset/node/2877;Residents of Cyprus Traveling Abroad (Monthly)
2875;9391;dataset;el;Κατά Κεφαλή και Ημερήσια Δαπάνη Περιηγητών (Μηνιαία) ;19;1;1517388326;1517388417;0;0;0;0;0;f9cd7211-abe2-47a0-85c6-6362e9b438b4;https://data.gov.cy/api/dataset/node/2875;"Per Capita and Daily Trippers&#39; Cost (Monthly)"
2873;9388;dataset;el;Κατά Κεφαλή και Ημερήσια Δαπάνη Περιηγητών (Ετήσια);19;1;1517387943;1517388048;0;0;0;0;0;02402aff-3a11-4431-b544-32efaf4869c1;https://data.gov.cy/api/dataset/node/2873;"By Head and Daily Trippers&#39; Cost (Annual)"
2871;9416;dataset;el;Έσοδα Τουρισμού;19;1;1517387288;1517390101;0;0;0;0;0;17377cb6-bfa9-4cc5-96b3-551289824aed;https://data.gov.cy/api/dataset/node/2871;Tourism Income
2869;9414;dataset;el;Αφίξεις Περιηγητών κατα Χώρα Σύνηθους Διαμονής - Χρονοσειρά;19;1;1517386877;1517390101;0;0;0;0;0;6653867f-0db0-44f2-950b-6c6779031287;https://data.gov.cy/api/dataset/node/2869;Traveler Arrivals by Country of Normal Residence - Time series
2867;9355;dataset;el;Αφίξεις Περιηγητών κατα Χώρα Σύνηθους Διαμονής και Μήνα;19;1;1517313458;1517313589;0;0;0;0;0;6fd973c1-8964-4d55-be0a-8ada3f76ea22;https://data.gov.cy/api/dataset/node/2867;Arrivals of Tourists by Country of Normal Residence and Month
